title,sub category,description,category
Petik Mangga,Lauk Pauk,"- HANYA BERLAKU untuk pengiriman via Grab/Gojek instant dan sameday.
- Ketentuan order maksimal sampai jam 15.00 (untuk order diatas jam 15.00 berpotensi dikirimkan keesokan hari).

Komposisi :
1. Minuman rasa mangga
2. Potongan buah mangga
3. Sari Kelapa

Berat isi perbotol 1000 ml

Cara Konsumsi :
1. Kocok sebelum diminum
2. Siapkan gelas dengan 3 kepingan Es batu
3. Tuangkan minuman kedalam gelas sesuai selera
4. Baca doa sebelum minum
5. Nikmati selagi dingin
6. Bersyukur setelah diminum

*Saran konsumsi maksimal 2 Hari
*Simpan dalam suhu dingin (Kulkas/Chiller)

Catatan :
1. Demi menjaga kualitas dan rasa, produk akan kami buatkan begitu pesanan telah kami terima/proses, agar jangka saji produk sesuai dengan apa yang kami sarankan.
2. Mohon untuk tidak ada request yaa, barangkali standar yang kami punya sesuai dengan selera kaka ☺️.
3. Proses pengiriman dimulai jam 11.00/12.00 mengikuti jam buka operasional Dua Coffee Produksi.
4. Semua PO akan kami proses pengiriman sebelum jam 3 sore, dan proses pengiriman kami lakukan secara bertahap. Kami sarankan untuk menggunakan kurir instant untuk kecepatan pengiriman.
5. Menerima request ucapan dalam bentuk stiker dan Shoping Bag , dapat di masukkan kekeranjang belanja bersamaan saat checkout yaa kak.

#Hallo Warga Dua kalian bisa menghemat untuk ongkir pembelian product ini loh !
• Dua Coffee Bintaro
amp;st=product

• Dua Coffee Bandung
amp;st=product",makanan jadi
5 Pcs Cempedak Goreng Madu Bu Nanik (RESMI),Makanan Manis,"!!MOHON MEMBACA DESKRIPSI SEBELUM TRANSAKSI, MEMBELI BERARTI SETUJU!!

5 PCS CEMPEDAK GORENG MADU “BU NANIK” (RESMI)
——————————————————————————

Leleh & Harum!
Aroma dan tekstur khas Cempedak Goreng Madu Bu Nanik betul-betul bikin kangen dan dicari!

——————————————————————————

Berat :
+- 350 Gram (5 PCS)

[PENGIRIMAN]

• Pengiriman produk ini hanya khusus menggunakan GOJEK / GRAB (Instant & Same Day)
• pengiriman ada Setiap Hari (Senin - Minggu = 10:00 - 14:00 WIB)
• Order yang masuk diatas pukul 14:00 WIB akan dikirim ke-esokan harinya
• Butuh saat ini juga? Bisa langsung menggunakan GOFOOD / GRABFOOD untuk proses yang lebih cepat.

[CATATAN]
• Barang yang sudah dibeli tidak dapat di tukar atau dikembalikan (Sebelum dikirim sudah dicek)
• Penjual tidak bertanggung jawab atas kerusakan dan kehilangan produk akibat kesalahan kurir (Contoh : Remuk, Pecah, dll). Kerusakan produk akibat kurir di tanggung Customer.
• Dengan membeli, Pembeli sudah memahami seluruh ketentuan diatas


PISANG GORENG MADU BU NANIK
RUMAH JAJAN BU NANIK
Jl. Tanjung Duren Raya no. 67 (Jakarta Barat 11470)
GoFood & GrabFood : Pisang Goreng Madu Bu Nanik / Warung Jajan Bu Nanik
Telp / WA : 0821-1355-1355",makanan jadi
Kue Lupis / Lupis Ketan (KHUSUS GOJEK GRAB),Makanan Manis,"-= RUMAH JAJAN BU NANIK =-
-= PISANG GORENG MADU BU NANIK =-

Kue Lupis Ketan Gula Merah
(KHUSUS GOJEK GRAB)
Stok baru setiap hari!
HARAP SEGERA DIKONSUMSI

Berat : +- 100 Gram


Catatan :
- Barang yang sudah dibeli tidak dapat di tukar atau dikembalikan (Sebelum dikirim sudah dicek)
- KERUSAKAN DALAM PENGIRIMAN BUKAN TANGGUNG JAWAB KAMI. KAMI TIDAK MENERIMA KOMPLAIN DAN RETUR AKIBAT KESALAHAN KURIR (CONTOH : BOCOR, PECAH, DLL).
*MEMBELI BERARTI SETUJU*

Packing tambahan utk produk anda :


JADWAL PENGIRIMAN
Senin - Minggu = 10:00 - 14:00 WIB

*Order yang masuk diatas pukul 14:00 WIB akan dikirim ke-esokan harinya.
*Tidak bisa ganti alamat apabila order sudah masuk ke kami
**************************************************************

Toko Kami :
PISANG GORENG MADU BU NANIK
RUMAH JAJAN BU NANIK
Jl. Tanjung Duren Raya no. 67 (Jakarta Barat 11470)
GoFood & GrabFood : Pisang Goreng Madu Bu Nanik / Warung Jajan Bu Nanik
Telp / WA : 0821-1355-1355",makanan jadi
Nutritional Yeast Powder 250 gr (Vegan Cheese) Non dairy,Lauk Pauk,"Nutritional yeast adalah ragi, berasal dari golongan jamur bersel satu yang umumnya sering dipakai dalam resep vegetarian & vegan sebagai pengganti rasa keju, warnanya kuning, berbentuk bubuk. Kandungan Nutritional yeast ini kaya akan vitamin B12 (untuk vegan jarang menemukan kandungan vitamin ini dlm makanan lain)

Rasanya yang gurih membuat banyak orang yang suka, belakangan ini banyak juga yang menambakan nutritional yeast ke makanan anaknya, karena Nutritional Yeast ini tidak mengandung Gula, tanpa Garam, tanpa MSG, Tanpa kolesterol

Cara konsumsinya pun mudah, tinggal ditabur saja ke nasi, bubur, popcorn, salad,

HALAL KAH?

Nutritional Yeast kami sudah ada label halal dari The Halal Food Council of Europe

so no worries :)

Kemasan : Plastik Food Grade, Higienis, Tidak Mudah Pecah / Rusak

Untuk Dropship silahkan ya, Jangan lupa klik Drop Shipper,
Untuk pembelian Banyak / Grosir Silahkan PM ya

Happy Shopping ^__^


Its yellow, its flaky, its cheese-y and flavorful, its a vegans dream version of cheese. But nutritional yeast is something everyone can benefit from because with just a few sprinkles, it adds stress-reducing B vitamins and nutty goodness to so many dishes.
Its yellow, its flaky, its cheese-y and flavorful, its a vegans dream version of cheese. But nutritional yeast is something everyone can benefit from because with just a few sprinkles, it adds stress-reducing B vitamins and nutty goodness to so many dishes.
-

Nutritious & Delicious
Specific design to help meet the nutritional needs of vegetarians, vegans and anyone wanting a good source of B-complex vitamins (including natural vitamin B12).
Suggested Use
Add to soups, dips, spreads, cereals, juices and smoothies for added flavor and nutrition. Its ""cheese-like"" flavor makes it great no sodium, no cholesterol, delicious, healthy alternative to recipes and most all foods.",makanan jadi
Natural Cinnamon Powder 100Gr,Lauk Pauk,"Baru !! Packaging Botol Ukuran Bersih 60 GR.
NEW BOTTLE PACKAGING 60 GR

Mohon membaca sebelum membeli.

1. Mengurangi Kolestrol Jahat
Rempah-rempah dengan citarasa eksotis ini juga bisa mengurangi kadar kolesterol jahat atau LDL dalam darah. Taburkan 1-2 sendok teh bubuk kayu manis ke makanan Anda setiap hari untuk mencegah peningkatan LDL di dalam tubuh.

2. Membantu Mengatur Gula Darah
Kayu manis membantu mengatur kadar gula darah, sehingga baik dikonsumsi penderita diabetes.

3. Berfungsi Menyeimbangkan Hormon
Mengandung senyawa kimia alami cinnamaldehyde Menurut sejumlah studi, zat ini bisa meningkatkan hormon progesteron dan menurunkan produksi testosteron pada wanita, sehingga membantu menyeimbangkan hormon.

4. Memenuhi Kebutuhan Serat & Mineral
Kayu manis mengandung sedikit serat, kalsium, zat besi dan mangan. Meskipun jumlahnya sedikit, tapi manfaat nya bisa membantu melengkapi kebutuhan serat dan mineral harian Anda.

5. Berkhasiat sebagai anti-bakteri
Banyak digunakan untuk menyingkirkan bakteri jahat tanpa merusak gigi atau gusi. Itu sebabnya kayu manis banyak digunakan pada produk pasta gigi, obat kumur dan permen penyegar napas.

6. Mencegah & Mengobati Kanker
Penelitian di University of Texas, yang diterbitkan dalam jurnal Nutrition and Cancer, menunjukkan bahwa kayu manis memiliki manfaat untuk dapat mengurangi proliferasi sel kanker, baik untuk pencegahan kanker dan mengobati penderita penyakit kanker.

7. Meringankan flu
Kandungan yang ada dalam kayu manis juga dapat mengurangi flu, terutama bila dikombinasikan dengan jahe.

8. Cukup efektif dalam mengatasi nyeri ketika haid

9. Meringankan nyeri rematik
Seseor",makanan jadi
Dendeng Sapi Manis/Pedas 250 gram - Manis,Lauk Pauk,"Dendeng Sapi Manis/Pedas berat kurang lebih 250 gram dibuat dengan bahan-bahan terpilih telah mendapatkan ijin MD BPOM dan Halal LPPOM MUI.
Telah dijual di modern retail seperti Hypermart dan sekarang dijual dalam kemasan retail.
Saran penyajian digoreng sebentar dengan api kecil. Rasanya maknyus,harga ekonomis dan pasti ketagihan.


Harap Dibaca Sebelum Anda Membeli
-------------------------------------------------------
-Daging yang kami gunakan diolah dengan daging yang telah mendapatkan sertifikasi Halal
-Produk pada saat dikirim dalam kondisi frozen.

-Masa simpan produk / Shelf Life :
1 Minggu di Suhu Ruang
1 Bulan di Suhu 5 derajat C
9 Bulan di Suhu -18 derajat C

Karena pengiriman menggunakan jasa paket yang tidak berpendingin maka disarankan jika disimpan di Suhu Ruang segera dikonsumsi segera atau simpan dalam kulkas.

-Order masuk untuk layanan INSTANT max pukul 16.00 WIB dan untuk SAME DAY max pukul 14.00 WIB. Order yang melewati batas waktu tsb akan kami kirimkan di hari berikutnya.

Segera pesan dan rasakan nikmatnya produk kami",makanan jadi
SERUNDENG SRUNDENG MESRAN SOLO/PEDAS/MANIS/250 Gr / KHAS SOLO - Pedas,Lauk Pauk,"SERUNDENG SRUNDENG MESRAN SOLO/PEDAS/MANIS/250 Gr / KHAS SOLO

Hay guys, tau kan lauk alias makanan pendamping berbahan dasar kelapa yang namanya serundeng alias SRUNDENG 😊 Nah, banyak banget nih jenis serundeng yang ada di pasaran.. Saking banyaknya, kita sampai bingung kalau milih merk srundeng..😄 Nah tau sendiri kan selain rasa srundeng yang enak dan khas, srundeng juga punya banyak manfaat loh guys seperti Sumber energi, menambah nafsu makan dan lain sebagainya.. Pokoknya jos banget deh. Jadi pengen makan lauk serundeng kan? 🤭 Nah buat kalian yang kebetulan lagi jalan2 di solo, pasti gak asing kan sama serundeng khas solo yang udah terkenal sejak dulu kala... Ada yang belum tau? Tenang, kita punya rekomendasi serundeng yang enak banget yaitu SERUNDENG MESRAN.. SERUNDENG MESRAN diolah dengan bahan-bahan pilihan guys, dijamin enak dan halal. Selain itu juga ada 2 Varian rasa loh, Manis dan juga Pedas.. Pokoknya dijamin rasanya enak banget.. 😍

SERUNDENG SRUNDENG MESRAN SOLO/PEDAS/MANIS/250 Gr / KHAS SOLO
100% Halal
100% Tanpa Bahan Pengawet
100% Tanpa MSG
100% Tanpa Pewarna
100% Bahan Premium Pilihan

Berat bersih : 250gr
P.IRT No.2013372010668-19

Yuk guys buat kalian yang mau nyoba serundeng Mesran ini, buruan order di kangensolo mart @tokopedia..

#serundeng #srundeng #srundengkelapa #olahankelapa #mesran #serundengenak #serundengmesran #serundengsolo #serundengmurah #serundengkhassolo #jualserundeng #jualanserundeng #serundengpedas #serundengmanis #serundenglauk",makanan jadi
"Safoco, Rice Paper 22cm (Banh Trang Viet Nam) kulit lumpia",Lauk Pauk,"BANH TRANG Rice Paper adalah kulit lumpia basah khas Vietnam. Dibuat dari campuran tepung beras,tepung tapioka dan garam.

Kudapan Lumpia Basah adalah makanan khas Vietnam. Disajikan untuk camilan atau sambil menunggu menu makanan yang dipesan di restaurant.

Mudah membuatnya. Penampilan dan rasanya sangat menggoda. Lauk dan sayuran yang terbungkus kulit lumpia transparan sangat seksi dan menggoda selera.
Sajikan dengan aneka macam saus cocolan sehingga menghasilkan aneka rasa yang tak habis-habisnya mengundang decak lezat.

Vietnam Rice Paper Adalah Bahan Simple Untuk Membuat Makanan Gulung.
Seperti Vietnamese Spring Roll dengan Saus Asam Pedas & Lain Sebagainya.

Cara melembutkan kulit lumpia kering dari beras:

1. Ambil air hangat 500 cc. Tuang dalam pinggan garis tengah 30 cm.
2. Celupkan ke dalam air hangat. Angkat dan goyangkan sisa air agar tidak tidak terlalu basah.
3. Diamkan 25 detik 30 detik di atas telenan dan isi dengan selera..
4. Gulung ke dalam setengah dan lipat ke dalam sisi kiri dan kanan lalu gulung kembali.
5. Tata letak di atas piring keramik putih untuk disajikan

Gunakan aneka macam saus cocolan sesuai selera.",makanan jadi
Mix nuts n fruits 250gr,Makanan Asin,"Mix nuts n fruits
Komposisi Ada 6 :
*Almond panggang
*Kacang mete panggang
*Cranberry
*Black Raisin/kismis
*Sunflower seed panggang
*Pumpkin seed panggang

Cemilan sehat tanpa bikin ndut😍,cocok untuk mengganjal lapar, makan singkat, makan sambil kerja, makan sambil hiking,makan sambil main, semuanya Cocok🤤😍 .

Mix nuts n fruits ini baik loh untuk Busui, Bumil, dan kalian2 yg lagi diet😍.

Dapat Langsung dimakan😁
kandungan nutrisinya lengkap, protein nya tinggi, baik banget buat kesehatan.

Kita 100% PURE , NO PENGAWET, NO bumbu, No Pewarna, No Pemanis.

Produk favorite😍❤⭐⭐⭐⭐⭐",makanan jadi
Pisang Bollen - Cokelat Keju - REGULAR,Makanan Manis,"Ketahanan : 4 hari suhu ruang

Ukuran (PxLxT) : 22 cm X 12 cm X 5 cm

- 1 Dus isi 10 pcs
- Barang dijamin READY STOCK dan dijamin FRESH
- Pengiriman hanya menggunakan layanan EKSPEDISI NEXT DAY untuk menjamin kesegaran produk
- Pengiriman menggunakan packing Bubble Wrap dan dus tebal, apabila terjadi kerusakan di tempat
tujuan bukan menjadi tanggung jawab kami melainkan menjadi RESIKO PENGIRIMAN yang
ditanggung oleh penerima
- Pesanan akan diperoses setiap hari Senin - Jumat pk 09:00 - 14:30, dan Sabtu pk 09:00 - 11:00 Pesanan yang diterima lewat dari jam tersebut akan diproses hari kerja berikutnya
- Pesanan yang diterima pada hari Minggu, dan hari Libur Nasional akan diproses pada Hari Kerja berikutnya",makanan jadi
kurma Madinah madu 1kg,Buah Olahan,"Kurma Madinah madu 1kg,kurma manisnya sedang, dagingnya tebal, tekstur kurmanya agak sedikit basah",makanan jadi
"Mixed Dried Fruit 500gr( Cranberry, Appricot, Raisin/Dark , Pumpkin",Buah Olahan,"Berat bersih : 500 Gram
Kapunka Home made Present , Campuran buah-buah kering yang berkualitas dan bernutrisi tinggi. Dengan buah2 kering pilihan yaitu :
1. Pumpkin seed
2. Cranberry
3. Apricot
4. Golden raisin
5. Dark raisin

Dengan ragam manfaat yang bisa di dapatkan :
1. Menyehatkan tulang
2. Menyehatkan kulit tubuh
3. Memperbaiki daya ingat dan motorik ( untuk orang tua )
4. Membantu proses penurunan berat badan
5. Mencegah anemia
6. Mengobati sembelit
7. Menyehatkan mata
8. Mencegah infeksi saluran kemih
9. Menyehatkan ginjal
10. Menyehatkan dan memperkuat gigi

Cara konsumsi :
1. Dicemil saja langsung karena buah2 kering ini sudah matang
2. Dicampur kedalam salad segar
3. Dicampur susu almond bagus buat yang sedang diet
4. untuk menyehatkan kulit

selaamat mencoba",makanan jadi
BIGUL IBU OKA BABI GULING MAKANAN KHAS BALI ASLI 300 GR (porsi besar),Lauk Pauk,"Sejak dulu Babi Guling Ibu Oka selalu menjadi menu wajib saat liburan ke Bali.
Sekarang ga perlu jauh-jauh untuk menikmati kuliner khas Bali yang selalu bikin kangen pas liburan.

Barang ready tinggal kirim, tidak usah PO
Dikirim dalam kondisi beku, kemasan vacum pack
Bisa tahan 1-2 minggu di freezer

Praktis!
Siap saji, tinggal dihangatkan saja dengan microwave 2 - 3 menit

Isi Paket 300 Gram (Porsi Besar)
- Babi putih
- Babi goreng
- Urutan
- Kulit
- Lawar
- Sambal kuning
- Sambal Ijo",makanan jadi
Kurma Sukari Ember 850gr,Makanan Manis,"Karakteristik kurma sukari yaitu mempunyai Nutrisi pada kurma sukkari mempunyai nilai gizi yang tinggi, kandungan zat besi yang tinggi pula serta kaya akan mineral dan vitamin. Kurma sukkri terkenal akan khasiatnya sebagai peningkat vitalitas pada pria dengan memakan kurma sukkari 7 butir tanpa minum air putih sebelum melakukan hubungan suami isteri dipercaya mampu menaikkan stamina suami. Mengonsumsi kurma sukkari secara teratur mampu memberikan banyak manfaat seperti menurunkan kadar kolesterol, meningkatkan kemampuan mata dengan cara melembabkan bola mata, meningkatkan nafsu makan, membantu otak untuk lebih mudah berkonsentrasi dan sebagai pencegah kerusakan gigi dan mulut.

ciri – ciri utama yang dapat dikenali dengan mudah diantaranya :
1. Ukuran buah yang cukup besar.
2. Warnanya cokelat terang.
3. Di bagian ujungnya berwarna kuning ranum.
4. Punya crispy yang membalut daging bagian dalamnya.
5. Daging bagian dalam sangat lembut berwarna cokelat gelap.
Selain kelezatan manfaat mengkonsumsi kurma ini umumnya sama seperti mengkonsumsi kurma lainnya, diantaranya yaitu :
1. Membantu mengurangi tekanan darah yang berguna untuk mencegah terjadinya serangan jantung dan membantu fungsi ginjal
2. Membantu meningkatkan sistem kekebalan tubuh dan mencegah penyakit kanker
3. Membantu mengeluarkan racun dalam organ pencernaan, mengendalikan gula darah, menurunkan kolesterol, menjaga berat badan, bahkan mencegah kanker usus
4. Kandungan gula yang alami pada kurma sehingga aman untuk dikonsumsi penderita diabetes
5. Membantu pertumbuhan tulang.

Ciri Khas :
-Manis
-Lembut
-Basah
-Kuning Kecoklatan",makanan jadi
Getuk Singkong / Gethuk Lindri (KHUSUS GOJEK GRAB),Makanan Manis,"-= RUMAH JAJAN BU NANIK =-
-= PISANG GORENG MADU BU NANIK =-

Getuk Singkong / Gethuk Lindri
(KHUSUS GOJEK GRAB)
Stok baru setiap hari!

Berat : +- 100 Gram

Getuk Singkong / Getuk Lindri disajikan dengan kelapa parut asli
HARAP SEGERA DIKONSUMSI

Catatan :
- Barang yang sudah dibeli tidak dapat di tukar atau dikembalikan (Sebelum dikirim sudah dicek)
- KERUSAKAN DALAM PENGIRIMAN BUKAN TANGGUNG JAWAB KAMI. KAMI TIDAK MENERIMA KOMPLAIN DAN RETUR AKIBAT KESALAHAN KURIR (CONTOH : BOCOR, PECAH, DLL).
*MEMBELI BERARTI SETUJU*

Packing tambahan utk produk anda :


JADWAL PENGIRIMAN
Senin - Minggu = 10:00 - 14:00 WIB

*Order yang masuk diatas pukul 14:00 WIB akan dikirim ke-esokan harinya.
*Tidak bisa ganti alamat apabila order sudah masuk ke kami
**************************************************************

Toko Kami :
PISANG GORENG MADU BU NANIK
RUMAH JAJAN BU NANIK
Jl. Tanjung Duren Raya no. 67 (Jakarta Barat 11470)
GoFood & GrabFood : Pisang Goreng Madu Bu Nanik / Warung Jajan Bu Nanik
Telp / WA : 0821-1355-1355",makanan jadi
BOBS RED MILL Whole Grain Millet 793 g,Lauk Pauk,"BOBS RED MILL Gluten Free Whole Grain Millet 794 g
Which grain was first farmed nearly 10,000 years ago? Which grain was revered as one of five sacred crops in ancient China? Which grain is mentioned in the Old Testament, the writings of Herodotus, and the journals of Marco Polo? The answer is millet! Create nutritious, gluten-free dishes with millet, an ancient grain from the Far East. Millet has a mild, sweet flavor and quick cooking time, making it a tasty, convenient, whole grain addition to any meal of the day.

Unlike most other grains, this versatile, gluten free grain is alkaline. Millet digests easily and helps balance the body`s natural tendency towards acidity. Hulled millet is an excellent source of prebiotic dietary fiber, making it a great solution for those looking to add more fiber to their gluten free diet. Millet has a low impact on blood sugar. Each 1/4 cup of this whole grain contains 15% of the recommended daily value of magnesium.

Enjoy whole grain millet as a unique alternative to rice in salads and stir-fries. Cook millet for a sweet breakfast porridge or add uncooked millet to breads for a crunchy texture. Serve millet with a drizzle of olive oil, and a dash of salt and pepper in place of mashed potatoes for a delightful side that will enhance any meal.

Kita akan mengirimkan produk dengan kemasan terbaru. Mohon ditanyakan ke admin kita apabila ada concern mengenai produk kemasan lama atau baru.
Semua produk yang telah dibeli tidak dapat di retur, karena resiko kemasan rusak akibat kurir pada saat pengiriman paket.
Pastikan produk yang dipesan sudah benar dan sesuai pada saat transaksi.",makanan jadi
